"Time","Motor"
2026-05-08 01:00:00,0 Wh
2026-05-08 01:10:00,0 Wh
2026-05-08 01:20:00,0 Wh
2026-05-08 01:30:00,0 Wh
2026-05-08 01:40:00,0 Wh
2026-05-08 01:50:00,0 Wh
2026-05-08 02:00:00,0 Wh
2026-05-08 02:10:00,0 Wh
2026-05-08 02:20:00,0 Wh
2026-05-08 02:30:00,0 Wh
2026-05-08 02:40:00,0 Wh
2026-05-08 02:50:00,0 Wh
2026-05-08 03:00:00,7.21 Wh
2026-05-08 03:10:00,30.8 Wh
2026-05-08 03:20:00,36.3 Wh
2026-05-08 03:30:00,36.1 Wh
2026-05-08 03:40:00,35.6 Wh
2026-05-08 03:50:00,36.1 Wh
2026-05-08 04:00:00,36.1 Wh
2026-05-08 04:10:00,36.0 Wh
2026-05-08 04:20:00,36.4 Wh
2026-05-08 04:30:00,36.1 Wh
2026-05-08 04:40:00,36.0 Wh
2026-05-08 04:50:00,36.3 Wh
2026-05-08 05:00:00,36.6 Wh
2026-05-08 05:10:00,35.9 Wh
2026-05-08 05:20:00,35.9 Wh
2026-05-08 05:30:00,35.9 Wh
2026-05-08 05:40:00,35.6 Wh
2026-05-08 05:50:00,35.5 Wh
2026-05-08 06:00:00,35.5 Wh
2026-05-08 06:10:00,36.2 Wh
2026-05-08 06:20:00,36.0 Wh
2026-05-08 06:30:00,35.9 Wh
2026-05-08 06:40:00,36.1 Wh
2026-05-08 06:50:00,35.7 Wh
2026-05-08 07:00:00,36.8 Wh
2026-05-08 07:10:00,36.5 Wh
2026-05-08 07:20:00,36.7 Wh
2026-05-08 07:30:00,36.4 Wh
2026-05-08 07:40:00,36.5 Wh
2026-05-08 07:50:00,36.4 Wh
2026-05-08 08:00:00,36.3 Wh
2026-05-08 08:10:00,35.7 Wh
2026-05-08 08:20:00,36.4 Wh
2026-05-08 08:30:00,35.9 Wh
2026-05-08 08:40:00,36.2 Wh
2026-05-08 08:50:00,35.7 Wh
2026-05-08 09:00:00,35.9 Wh
2026-05-08 09:10:00,36.1 Wh
2026-05-08 09:20:00,35.7 Wh
2026-05-08 09:30:00,36.1 Wh
2026-05-08 09:40:00,36.0 Wh
2026-05-08 09:50:00,36.0 Wh
2026-05-08 10:00:00,36.3 Wh
2026-05-08 10:10:00,37.7 Wh
2026-05-08 10:20:00,37.7 Wh
2026-05-08 10:30:00,38.0 Wh
2026-05-08 10:40:00,38.0 Wh
2026-05-08 10:50:00,38.3 Wh
2026-05-08 11:00:00,38.7 Wh
2026-05-08 11:10:00,38.3 Wh
2026-05-08 11:20:00,38.2 Wh
2026-05-08 11:30:00,37.7 Wh
2026-05-08 11:40:00,38.1 Wh
2026-05-08 11:50:00,37.8 Wh
2026-05-08 12:00:00,37.5 Wh
2026-05-08 12:10:00,37.1 Wh
2026-05-08 12:20:00,37.4 Wh
2026-05-08 12:30:00,37.5 Wh
2026-05-08 12:40:00,37.2 Wh
2026-05-08 12:50:00,36.9 Wh
2026-05-08 13:00:00,37.3 Wh
2026-05-08 13:10:00,37.0 Wh
2026-05-08 13:20:00,37.5 Wh
2026-05-08 13:30:00,37.1 Wh
2026-05-08 13:40:00,37.1 Wh
2026-05-08 13:50:00,37.0 Wh
2026-05-08 14:00:00,37.2 Wh
2026-05-08 14:10:00,37.1 Wh
2026-05-08 14:20:00,37.2 Wh
2026-05-08 14:30:00,37.2 Wh
2026-05-08 14:40:00,37.3 Wh
2026-05-08 14:50:00,37.1 Wh
2026-05-08 15:00:00,37.0 Wh
2026-05-08 15:10:00,37.4 Wh
2026-05-08 15:20:00,36.4 Wh
2026-05-08 15:30:00,36.7 Wh
2026-05-08 15:40:00,36.8 Wh
2026-05-08 15:50:00,26.6 Wh
2026-05-08 16:00:00,28.1 Wh
2026-05-08 16:10:00,29.7 Wh
2026-05-08 16:20:00,29.6 Wh
2026-05-08 16:30:00,32.4 Wh
2026-05-08 16:40:00,37.0 Wh
2026-05-08 16:50:00,43.6 Wh
2026-05-08 17:00:00,43.9 Wh
2026-05-08 17:10:00,44.2 Wh
2026-05-08 17:20:00,44.4 Wh
2026-05-08 17:30:00,45.0 Wh
2026-05-08 17:40:00,44.7 Wh
2026-05-08 17:50:00,36.9 Wh
2026-05-08 18:00:00,36.4 Wh
2026-05-08 18:10:00,36.9 Wh
2026-05-08 18:20:00,36.3 Wh
2026-05-08 18:30:00,36.3 Wh
2026-05-08 18:40:00,36.7 Wh
2026-05-08 18:50:00,37.0 Wh
2026-05-08 19:00:00,36.9 Wh
2026-05-08 19:10:00,36.7 Wh
2026-05-08 19:20:00,36.6 Wh
2026-05-08 19:30:00,39.2 Wh
2026-05-08 19:40:00,45.3 Wh
2026-05-08 19:50:00,44.9 Wh
2026-05-08 20:00:00,45.2 Wh
2026-05-08 20:10:00,45.3 Wh
2026-05-08 20:20:00,45.8 Wh
2026-05-08 20:30:00,45.6 Wh
2026-05-08 20:40:00,45.6 Wh
2026-05-08 20:50:00,45.1 Wh
2026-05-08 21:00:00,45.1 Wh
2026-05-08 21:10:00,45.9 Wh
2026-05-08 21:20:00,45.8 Wh
2026-05-08 21:30:00,46.0 Wh
2026-05-08 21:40:00,46.1 Wh
2026-05-08 21:50:00,45.6 Wh
2026-05-08 22:00:00,46.2 Wh
2026-05-08 22:10:00,45.8 Wh
2026-05-08 22:20:00,46.3 Wh
2026-05-08 22:30:00,45.8 Wh
2026-05-08 22:40:00,45.8 Wh
2026-05-08 22:50:00,44.7 Wh
2026-05-08 23:00:00,46.0 Wh
2026-05-08 23:10:00,46.0 Wh
2026-05-08 23:20:00,46.0 Wh
2026-05-08 23:30:00,46.0 Wh
2026-05-08 23:40:00,46.0 Wh
2026-05-08 23:50:00,32.6 Wh
2026-05-09 00:00:00,36.1 Wh
2026-05-09 00:10:00,36.5 Wh
2026-05-09 00:20:00,36.6 Wh
2026-05-09 00:30:00,36.4 Wh
2026-05-09 00:40:00,63.9 Wh
2026-05-09 00:50:00,71.3 Wh
2026-05-09 01:00:00,33.5 Wh
2026-05-09 01:10:00,33.2 Wh
2026-05-09 01:20:00,32.8 Wh
2026-05-09 01:30:00,32.8 Wh
2026-05-09 01:40:00,25.9 Wh
2026-05-09 01:50:00,22.8 Wh
2026-05-09 02:00:00,22.7 Wh
2026-05-09 02:10:00,22.7 Wh
2026-05-09 02:20:00,22.7 Wh
2026-05-09 02:30:00,22.6 Wh
2026-05-09 02:40:00,22.9 Wh
2026-05-09 02:50:00,22.5 Wh
2026-05-09 03:00:00,20.9 Wh
2026-05-09 03:10:00,19.6 Wh
2026-05-09 03:20:00,21.2 Wh
2026-05-09 03:30:00,25.9 Wh
2026-05-09 03:40:00,25.7 Wh
2026-05-09 03:50:00,27.0 Wh
2026-05-09 04:00:00,29.3 Wh
2026-05-09 04:10:00,28.9 Wh
2026-05-09 04:20:00,29.1 Wh
2026-05-09 04:30:00,29.2 Wh
2026-05-09 04:40:00,29.2 Wh
2026-05-09 04:50:00,29.2 Wh
2026-05-09 05:00:00,28.9 Wh
2026-05-09 05:10:00,29.2 Wh
2026-05-09 05:20:00,29.2 Wh
2026-05-09 05:30:00,29.3 Wh
2026-05-09 05:40:00,29.4 Wh
2026-05-09 05:50:00,29.4 Wh
2026-05-09 06:00:00,29.5 Wh
2026-05-09 06:10:00,29.3 Wh
2026-05-09 06:20:00,25.1 Wh
2026-05-09 06:30:00,41.3 Wh
2026-05-09 06:40:00,41.5 Wh
2026-05-09 06:50:00,41.3 Wh
2026-05-09 07:00:00,41.4 Wh
2026-05-09 07:10:00,41.5 Wh
2026-05-09 07:20:00,41.6 Wh
2026-05-09 07:30:00,41.6 Wh
2026-05-09 07:40:00,41.4 Wh
2026-05-09 07:50:00,41.4 Wh
2026-05-09 08:00:00,41.4 Wh
2026-05-09 08:10:00,41.6 Wh
2026-05-09 08:20:00,41.9 Wh
2026-05-09 08:30:00,42.1 Wh
2026-05-09 08:40:00,41.9 Wh
2026-05-09 08:50:00,42.0 Wh
2026-05-09 09:00:00,42.2 Wh
2026-05-09 09:10:00,42.2 Wh
2026-05-09 09:20:00,42.3 Wh
2026-05-09 09:30:00,41.8 Wh
2026-05-09 09:40:00,42.0 Wh
2026-05-09 09:50:00,42.1 Wh
2026-05-09 10:00:00,41.9 Wh
2026-05-09 10:10:00,42.0 Wh
2026-05-09 10:20:00,42.2 Wh
2026-05-09 10:30:00,41.9 Wh
2026-05-09 10:40:00,41.8 Wh
2026-05-09 10:50:00,42.0 Wh
2026-05-09 11:00:00,42.1 Wh
2026-05-09 11:10:00,41.9 Wh
2026-05-09 11:20:00,42.1 Wh
2026-05-09 11:30:00,42.6 Wh
2026-05-09 11:40:00,42.7 Wh
2026-05-09 11:50:00,42.3 Wh
2026-05-09 12:00:00,42.1 Wh
2026-05-09 12:10:00,42.3 Wh
2026-05-09 12:20:00,42.5 Wh
2026-05-09 12:30:00,42.4 Wh
2026-05-09 12:40:00,42.9 Wh
2026-05-09 12:50:00,42.7 Wh
2026-05-09 13:00:00,42.3 Wh
2026-05-09 13:10:00,43.2 Wh
2026-05-09 13:20:00,60.7 Wh
2026-05-09 13:30:00,77.8 Wh
2026-05-09 13:40:00,92.7 Wh
2026-05-09 13:50:00,144 Wh
2026-05-09 14:00:00,149 Wh
2026-05-09 14:10:00,150 Wh
2026-05-09 14:20:00,148 Wh
2026-05-09 14:30:00,150 Wh
2026-05-09 14:40:00,149 Wh
2026-05-09 14:50:00,147 Wh
2026-05-09 15:00:00,150 Wh
2026-05-09 15:10:00,150 Wh
2026-05-09 15:20:00,133 Wh
2026-05-09 15:30:00,120 Wh
2026-05-09 15:40:00,120 Wh
2026-05-09 15:50:00,119 Wh
2026-05-09 16:00:00,138 Wh
2026-05-09 16:10:00,137 Wh
2026-05-09 16:20:00,136 Wh
2026-05-09 16:30:00,137 Wh
2026-05-09 16:40:00,136 Wh
2026-05-09 16:50:00,137 Wh
2026-05-09 17:00:00,136 Wh
2026-05-09 17:10:00,137 Wh
2026-05-09 17:20:00,136 Wh
2026-05-09 17:30:00,135 Wh
2026-05-09 17:40:00,117 Wh
2026-05-09 17:50:00,118 Wh
2026-05-09 18:00:00,119 Wh
2026-05-09 18:10:00,118 Wh
2026-05-09 18:20:00,119 Wh
2026-05-09 18:30:00,102 Wh
2026-05-09 18:40:00,101 Wh
2026-05-09 18:50:00,102 Wh
2026-05-09 19:00:00,112 Wh
2026-05-09 19:10:00,117 Wh
2026-05-09 19:20:00,118 Wh
2026-05-09 19:30:00,118 Wh
2026-05-09 19:40:00,117 Wh
2026-05-09 19:50:00,119 Wh
2026-05-09 20:00:00,118 Wh
2026-05-09 20:10:00,117 Wh
2026-05-09 20:20:00,119 Wh
2026-05-09 20:30:00,118 Wh
2026-05-09 20:40:00,118 Wh
2026-05-09 20:50:00,117 Wh
2026-05-09 21:00:00,118 Wh
2026-05-09 21:10:00,118 Wh
2026-05-09 21:20:00,117 Wh
2026-05-09 21:30:00,118 Wh
2026-05-09 21:40:00,118 Wh
2026-05-09 21:50:00,117 Wh
2026-05-09 22:00:00,117 Wh
2026-05-09 22:10:00,117 Wh
2026-05-09 22:20:00,119 Wh
2026-05-09 22:30:00,118 Wh
2026-05-09 22:40:00,118 Wh
2026-05-09 22:50:00,119 Wh
2026-05-09 23:00:00,118 Wh
2026-05-09 23:10:00,119 Wh
2026-05-09 23:20:00,119 Wh
2026-05-09 23:30:00,118 Wh
2026-05-09 23:40:00,119 Wh
2026-05-09 23:50:00,119 Wh
2026-05-10 00:00:00,117 Wh
2026-05-10 00:10:00,117 Wh
2026-05-10 00:20:00,109 Wh
2026-05-10 00:30:00,102 Wh
2026-05-10 00:40:00,107 Wh
2026-05-10 00:50:00,114 Wh
2026-05-10 01:00:00,112 Wh
2026-05-10 01:10:00,109 Wh
2026-05-10 01:20:00,109 Wh
2026-05-10 01:30:00,109 Wh
2026-05-10 01:40:00,110 Wh
2026-05-10 01:50:00,109 Wh
2026-05-10 02:00:00,102 Wh
2026-05-10 02:10:00,104 Wh
2026-05-10 02:20:00,109 Wh
2026-05-10 02:30:00,110 Wh
2026-05-10 02:40:00,110 Wh
2026-05-10 02:50:00,109 Wh
2026-05-10 03:00:00,109 Wh
2026-05-10 03:10:00,108 Wh
2026-05-10 03:20:00,109 Wh
2026-05-10 03:30:00,110 Wh
2026-05-10 03:40:00,105 Wh
2026-05-10 03:50:00,102 Wh
2026-05-10 04:00:00,102 Wh
2026-05-10 04:10:00,102 Wh
2026-05-10 04:20:00,102 Wh
2026-05-10 04:30:00,102 Wh
2026-05-10 04:40:00,102 Wh
2026-05-10 04:50:00,98.4 Wh
2026-05-10 05:00:00,94.4 Wh
2026-05-10 05:10:00,90.4 Wh
2026-05-10 05:20:00,86.8 Wh
2026-05-10 05:30:00,86.3 Wh
2026-05-10 05:40:00,85.4 Wh
2026-05-10 05:50:00,86.3 Wh
2026-05-10 06:00:00,87.1 Wh
2026-05-10 06:10:00,87.3 Wh
2026-05-10 06:20:00,85.7 Wh
2026-05-10 06:30:00,81.7 Wh
2026-05-10 06:40:00,79.1 Wh
2026-05-10 06:50:00,83.2 Wh
2026-05-10 07:00:00,86.1 Wh
2026-05-10 07:10:00,84.6 Wh
2026-05-10 07:20:00,83.9 Wh
2026-05-10 07:30:00,84.6 Wh
2026-05-10 07:40:00,84.1 Wh
2026-05-10 07:50:00,84.1 Wh
2026-05-10 08:00:00,84.1 Wh
2026-05-10 08:10:00,84.9 Wh
2026-05-10 08:20:00,84.5 Wh
2026-05-10 08:30:00,92.7 Wh
2026-05-10 08:40:00,109 Wh
2026-05-10 08:50:00,116 Wh
2026-05-10 09:00:00,119 Wh
2026-05-10 09:10:00,126 Wh
2026-05-10 09:20:00,119 Wh
2026-05-10 09:30:00,120 Wh
2026-05-10 09:40:00,112 Wh
2026-05-10 09:50:00,102 Wh
2026-05-10 10:00:00,109 Wh
2026-05-10 10:10:00,121 Wh
2026-05-10 10:20:00,121 Wh
2026-05-10 10:30:00,120 Wh
2026-05-10 10:40:00,114 Wh
2026-05-10 10:50:00,103 Wh
2026-05-10 11:00:00,100 Wh
2026-05-10 11:10:00,111 Wh
2026-05-10 11:20:00,126 Wh
2026-05-10 11:30:00,120 Wh
2026-05-10 11:40:00,104 Wh
2026-05-10 11:50:00,108 Wh
2026-05-10 12:00:00,112 Wh
2026-05-10 12:10:00,110 Wh
2026-05-10 12:20:00,110 Wh
2026-05-10 12:30:00,102 Wh
2026-05-10 12:40:00,103 Wh
2026-05-10 12:50:00,102 Wh
2026-05-10 13:00:00,103 Wh
2026-05-10 13:10:00,
2026-05-10 13:20:00,
2026-05-10 13:30:00,
2026-05-10 13:40:00,
2026-05-10 13:50:00,418 Wh
2026-05-10 14:00:00,259 Wh
2026-05-10 14:10:00,146 Wh
2026-05-10 14:20:00,86.5 Wh
2026-05-10 14:30:00,86.3 Wh
2026-05-10 14:40:00,85.9 Wh
2026-05-10 14:50:00,86.5 Wh
2026-05-10 15:00:00,85.9 Wh
2026-05-10 15:10:00,93.3 Wh
2026-05-10 15:20:00,94.7 Wh
2026-05-10 15:30:00,91.5 Wh
2026-05-10 15:40:00,101 Wh
2026-05-10 15:50:00,112 Wh
2026-05-10 16:00:00,112 Wh
2026-05-10 16:10:00,106 Wh
2026-05-10 16:20:00,104 Wh
2026-05-10 16:30:00,104 Wh
2026-05-10 16:40:00,105 Wh
2026-05-10 16:50:00,105 Wh
2026-05-10 17:00:00,104 Wh
2026-05-10 17:10:00,103 Wh
2026-05-10 17:20:00,104 Wh
2026-05-10 17:30:00,104 Wh
2026-05-10 17:40:00,104 Wh
2026-05-10 17:50:00,100 Wh
2026-05-10 18:00:00,87.5 Wh
2026-05-10 18:10:00,88.0 Wh
2026-05-10 18:20:00,87.3 Wh
2026-05-10 18:30:00,87.6 Wh
2026-05-10 18:40:00,88.8 Wh
2026-05-10 18:50:00,88.4 Wh
2026-05-10 19:00:00,91.5 Wh
2026-05-10 19:10:00,96.1 Wh
2026-05-10 19:20:00,96.9 Wh
2026-05-10 19:30:00,96.3 Wh
2026-05-10 19:40:00,96.0 Wh
2026-05-10 19:50:00,96.7 Wh
2026-05-10 20:00:00,95.8 Wh
2026-05-10 20:10:00,95.7 Wh
2026-05-10 20:20:00,95.5 Wh
2026-05-10 20:30:00,95.8 Wh
2026-05-10 20:40:00,95.6 Wh
2026-05-10 20:50:00,95.7 Wh
2026-05-10 21:00:00,96.2 Wh
2026-05-10 21:10:00,96.1 Wh
2026-05-10 21:20:00,96.8 Wh
2026-05-10 21:30:00,96.8 Wh
2026-05-10 21:40:00,101 Wh
2026-05-10 21:50:00,109 Wh
2026-05-10 22:00:00,109 Wh
2026-05-10 22:10:00,109 Wh
2026-05-10 22:20:00,109 Wh
2026-05-10 22:30:00,109 Wh
2026-05-10 22:40:00,108 Wh
2026-05-10 22:50:00,109 Wh
2026-05-10 23:00:00,110 Wh
2026-05-10 23:10:00,109 Wh
2026-05-10 23:20:00,109 Wh
2026-05-10 23:30:00,108 Wh
2026-05-10 23:40:00,109 Wh
2026-05-10 23:50:00,109 Wh
2026-05-11 00:00:00,107 Wh
2026-05-11 00:10:00,96.1 Wh
2026-05-11 00:20:00,61.8 Wh
2026-05-11 00:30:00,63.5 Wh
2026-05-11 00:40:00,99.7 Wh
2026-05-11 00:50:00,99.7 Wh
2026-05-11 01:00:00,99.7 Wh
2026-05-11 01:10:00,99.7 Wh
2026-05-11 01:20:00,97.4 Wh
2026-05-11 01:30:00,59.9 Wh
2026-05-11 01:40:00,60.1 Wh
2026-05-11 01:50:00,59.6 Wh
2026-05-11 02:00:00,59.5 Wh
2026-05-11 02:10:00,59.2 Wh
2026-05-11 02:20:00,59.2 Wh
2026-05-11 02:30:00,58.7 Wh
2026-05-11 02:40:00,59.4 Wh
2026-05-11 02:50:00,59.1 Wh
2026-05-11 03:00:00,58.9 Wh
2026-05-11 03:10:00,59.1 Wh
2026-05-11 03:20:00,59.2 Wh
2026-05-11 03:30:00,59.4 Wh
2026-05-11 03:40:00,59.0 Wh
2026-05-11 03:50:00,59.2 Wh
2026-05-11 04:00:00,58.8 Wh
2026-05-11 04:10:00,58.8 Wh
2026-05-11 04:20:00,59.2 Wh
2026-05-11 04:30:00,59.3 Wh
2026-05-11 04:40:00,59.0 Wh
2026-05-11 04:50:00,43.7 Wh
2026-05-11 05:00:00,44.1 Wh
