"Time","Motor"
2026-04-23 18:10:00,0 Wh
2026-04-23 18:20:00,0 Wh
2026-04-23 18:30:00,0 Wh
2026-04-23 18:40:00,0 Wh
2026-04-23 18:50:00,0 Wh
2026-04-23 19:00:00,0 Wh
2026-04-23 19:10:00,0 Wh
2026-04-23 19:20:00,0 Wh
2026-04-23 19:30:00,0 Wh
2026-04-23 19:40:00,0 Wh
2026-04-23 19:50:00,0 Wh
2026-04-23 20:00:00,0 Wh
2026-04-23 20:10:00,0 Wh
2026-04-23 20:20:00,0 Wh
2026-04-23 20:30:00,0 Wh
2026-04-23 20:40:00,0 Wh
2026-04-23 20:50:00,0 Wh
2026-04-23 21:00:00,0 Wh
2026-04-23 21:10:00,0 Wh
2026-04-23 21:20:00,0 Wh
2026-04-23 21:30:00,0 Wh
2026-04-23 21:40:00,0 Wh
2026-04-23 21:50:00,0 Wh
2026-04-23 22:00:00,0 Wh
2026-04-23 22:10:00,0 Wh
2026-04-23 22:20:00,0 Wh
2026-04-23 22:30:00,0 Wh
2026-04-23 22:40:00,0 Wh
2026-04-23 22:50:00,0 Wh
2026-04-23 23:00:00,0 Wh
2026-04-23 23:10:00,0 Wh
2026-04-23 23:20:00,0 Wh
2026-04-23 23:30:00,0 Wh
2026-04-23 23:40:00,0 Wh
2026-04-23 23:50:00,0 Wh
2026-04-24 00:00:00,0 Wh
2026-04-24 00:10:00,0 Wh
2026-04-24 00:20:00,43.7 Wh
2026-04-24 00:30:00,55.5 Wh
2026-04-24 00:40:00,55.4 Wh
2026-04-24 00:50:00,54.3 Wh
2026-04-24 01:00:00,47.9 Wh
2026-04-24 01:10:00,43.7 Wh
2026-04-24 01:20:00,47.3 Wh
2026-04-24 01:30:00,54.2 Wh
2026-04-24 01:40:00,53.9 Wh
2026-04-24 01:50:00,54.3 Wh
2026-04-24 02:00:00,53.9 Wh
2026-04-24 02:10:00,54.0 Wh
2026-04-24 02:20:00,53.9 Wh
2026-04-24 02:30:00,53.2 Wh
2026-04-24 02:40:00,53.5 Wh
2026-04-24 02:50:00,55.3 Wh
2026-04-24 03:00:00,55.1 Wh
2026-04-24 03:10:00,54.8 Wh
2026-04-24 03:20:00,54.7 Wh
2026-04-24 03:30:00,52.5 Wh
2026-04-24 03:40:00,52.8 Wh
2026-04-24 03:50:00,53.4 Wh
2026-04-24 04:00:00,52.9 Wh
2026-04-24 04:10:00,50.3 Wh
2026-04-24 04:20:00,44.8 Wh
2026-04-24 04:30:00,45.0 Wh
2026-04-24 04:40:00,45.8 Wh
2026-04-24 04:50:00,46.2 Wh
