"Time","POB","VPB 1","Core Load Switches","Payload Load Switches","Motor"
2026-02-13 10:00:00,-3.99 Wh,-4.74 Wh,-27.9 Wh,-4.38 Wh,0 Wh
2026-02-13 11:00:00,-3.98 Wh,-4.91 Wh,-28.6 Wh,-4.36 Wh,0 Wh
2026-02-13 12:00:00,-3.97 Wh,-4.74 Wh,-27.7 Wh,-4.38 Wh,0 Wh
2026-02-13 13:00:00,-3.98 Wh,-4.43 Wh,-28.2 Wh,-4.36 Wh,0 Wh
2026-02-13 14:00:00,-3.93 Wh,-4.42 Wh,-27.9 Wh,-4.36 Wh,0 Wh
2026-02-13 15:00:00,-3.98 Wh,-4.39 Wh,-28.7 Wh,-4.37 Wh,0 Wh
2026-02-13 16:00:00,-5.12 Wh,-4.30 Wh,-28.6 Wh,-4.34 Wh,-22.6 Wh
2026-02-13 17:00:00,-4.23 Wh,-4.41 Wh,-28.3 Wh,-4.35 Wh,-3.28 Wh
2026-02-13 18:00:00,-6.25 Wh,-4.32 Wh,-29.9 Wh,-4.36 Wh,-37.5 Wh
2026-02-13 19:00:00,-6.54 Wh,-4.41 Wh,-30.6 Wh,-4.50 Wh,-131 Wh
2026-02-13 20:00:00,-6.52 Wh,-4.46 Wh,-28.9 Wh,-4.33 Wh,-131 Wh
2026-02-13 21:00:00,-6.42 Wh,-4.35 Wh,-29.3 Wh,-4.35 Wh,-67.3 Wh
2026-02-13 22:00:00,-6.28 Wh,-4.41 Wh,-29.0 Wh,-4.33 Wh,-63.2 Wh
2026-02-13 23:00:00,-6.26 Wh,-4.32 Wh,-29.0 Wh,-4.37 Wh,-62.1 Wh
2026-02-14 00:00:00,-6.23 Wh,-4.42 Wh,-29.0 Wh,-4.32 Wh,-61.5 Wh
2026-02-14 01:00:00,-4.31 Wh,-4.53 Wh,-29.3 Wh,-4.35 Wh,-17.5 Wh
2026-02-14 02:00:00,-4.13 Wh,-4.59 Wh,-29.2 Wh,-4.30 Wh,-9.78 Wh
2026-02-14 03:00:00,-3.96 Wh,-4.58 Wh,-28.1 Wh,-4.33 Wh,0 Wh
2026-02-14 04:00:00,-4.46 Wh,-4.63 Wh,-28.3 Wh,-4.31 Wh,-10.8 Wh
2026-02-14 05:00:00,-4.29 Wh,-4.32 Wh,-28.1 Wh,-4.33 Wh,-12.4 Wh
2026-02-14 06:00:00,-4.21 Wh,-4.34 Wh,-28.3 Wh,-4.32 Wh,-17.8 Wh
2026-02-14 07:00:00,-4.17 Wh,-3.54 Wh,,-4.14 Wh,-13.8 Wh
2026-02-14 08:00:00,-6.49 Wh,-3.77 Wh,,-4.76 Wh,-114 Wh
2026-02-14 09:00:00,-5.17 Wh,-3.73 Wh,,-5.14 Wh,-112 Wh
2026-02-14 10:00:00,-4.55 Wh,-4.03 Wh,,-5.30 Wh,-150 Wh
