"Time","Motor"
2026-02-19 22:40:00,36.0 Wh
2026-02-19 22:50:00,34.3 Wh
2026-02-19 23:00:00,21.6 Wh
2026-02-19 23:10:00,22.7 Wh
2026-02-19 23:20:00,22.7 Wh
2026-02-19 23:30:00,22.8 Wh
2026-02-19 23:40:00,22.9 Wh
2026-02-19 23:50:00,23.0 Wh
2026-02-20 00:00:00,23.2 Wh
2026-02-20 00:10:00,23.1 Wh
2026-02-20 00:20:00,23.0 Wh
2026-02-20 00:30:00,23.2 Wh
2026-02-20 00:40:00,23.2 Wh
2026-02-20 00:50:00,23.0 Wh
2026-02-20 01:00:00,22.8 Wh
2026-02-20 01:10:00,23.2 Wh
2026-02-20 01:20:00,23.1 Wh
2026-02-20 01:30:00,15.5 Wh
2026-02-20 01:40:00,31.3 Wh
2026-02-20 01:50:00,33.1 Wh
2026-02-20 02:00:00,32.9 Wh
2026-02-20 02:10:00,33.0 Wh
2026-02-20 02:20:00,34.7 Wh
2026-02-20 02:30:00,39.4 Wh
2026-02-20 02:40:00,41.5 Wh
2026-02-20 02:50:00,41.4 Wh
2026-02-20 03:00:00,40.8 Wh
2026-02-20 03:10:00,41.1 Wh
2026-02-20 03:20:00,38.1 Wh
2026-02-20 03:30:00,41.2 Wh
2026-02-20 03:40:00,41.6 Wh
2026-02-20 03:50:00,41.5 Wh
2026-02-20 04:00:00,41.6 Wh
2026-02-20 04:10:00,41.2 Wh
2026-02-20 04:20:00,40.7 Wh
2026-02-20 04:30:00,42.2 Wh
2026-02-20 04:40:00,40.6 Wh
2026-02-20 04:50:00,52.2 Wh
2026-02-20 05:00:00,45.8 Wh
2026-02-20 05:10:00,45.5 Wh
2026-02-20 05:20:00,45.4 Wh
2026-02-20 05:30:00,45.4 Wh
2026-02-20 05:40:00,44.6 Wh
2026-02-20 05:50:00,45.0 Wh
2026-02-20 06:00:00,45.2 Wh
2026-02-20 06:10:00,44.9 Wh
2026-02-20 06:20:00,45.1 Wh
2026-02-20 06:30:00,44.9 Wh
2026-02-20 06:40:00,45.2 Wh
2026-02-20 06:50:00,45.8 Wh
2026-02-20 07:00:00,46.4 Wh
2026-02-20 07:10:00,54.0 Wh
2026-02-20 07:20:00,61.2 Wh
2026-02-20 07:30:00,46.4 Wh
2026-02-20 07:40:00,46.6 Wh
2026-02-20 07:50:00,46.5 Wh
2026-02-20 08:00:00,35.0 Wh
2026-02-20 08:10:00,29.6 Wh
2026-02-20 08:20:00,29.5 Wh
2026-02-20 08:30:00,1.80 Wh
2026-02-20 08:40:00,0 Wh
2026-02-20 08:50:00,0 Wh
2026-02-20 09:00:00,0 Wh
2026-02-20 09:10:00,0 Wh
2026-02-20 09:20:00,0 Wh
2026-02-20 09:30:00,0 Wh
2026-02-20 09:40:00,0 Wh
2026-02-20 09:50:00,0 Wh
2026-02-20 10:00:00,0 Wh
2026-02-20 10:10:00,0 Wh
2026-02-20 10:20:00,28.6 Wh
2026-02-20 10:30:00,699 mWh
2026-02-20 10:40:00,9.88 Wh
2026-02-20 10:50:00,22.9 Wh
2026-02-20 11:00:00,20.5 Wh
2026-02-20 11:10:00,16.3 Wh
2026-02-20 11:20:00,18.2 Wh
2026-02-20 11:30:00,20.0 Wh
2026-02-20 11:40:00,21.2 Wh
2026-02-20 11:50:00,21.3 Wh
2026-02-20 12:00:00,21.0 Wh
2026-02-20 12:10:00,21.0 Wh
2026-02-20 12:20:00,21.3 Wh
2026-02-20 12:30:00,21.6 Wh
2026-02-20 12:40:00,21.6 Wh
2026-02-20 12:50:00,21.6 Wh
2026-02-20 13:00:00,21.1 Wh
2026-02-20 13:10:00,21.2 Wh
2026-02-20 13:20:00,21.1 Wh
2026-02-20 13:30:00,21.1 Wh
2026-02-20 13:40:00,6.14 Wh
2026-02-20 13:50:00,0 Wh
2026-02-20 14:00:00,0 Wh
2026-02-20 14:10:00,0 Wh
2026-02-20 14:20:00,0 Wh
2026-02-20 14:30:00,0 Wh
2026-02-20 14:40:00,0 Wh
2026-02-20 14:50:00,0 Wh
2026-02-20 15:00:00,0 Wh
2026-02-20 15:10:00,0 Wh
2026-02-20 15:20:00,0 Wh
2026-02-20 15:30:00,0 Wh
2026-02-20 15:40:00,0 Wh
2026-02-20 15:50:00,0 Wh
2026-02-20 16:00:00,0 Wh
2026-02-20 16:10:00,0 Wh
2026-02-20 16:20:00,0 Wh
2026-02-20 16:30:00,0 Wh
2026-02-20 16:40:00,0 Wh
2026-02-20 16:50:00,0 Wh
2026-02-20 17:00:00,0 Wh
2026-02-20 17:10:00,0 Wh
2026-02-20 17:20:00,0 Wh
2026-02-20 17:30:00,0 Wh
2026-02-20 17:40:00,0 Wh
2026-02-20 17:50:00,0 Wh
2026-02-20 18:00:00,0 Wh
2026-02-20 18:10:00,0 Wh
2026-02-20 18:20:00,0 Wh
2026-02-20 18:30:00,0 Wh
2026-02-20 18:40:00,0 Wh
2026-02-20 18:50:00,0 Wh
2026-02-20 19:00:00,0 Wh
2026-02-20 19:10:00,0 Wh
2026-02-20 19:20:00,0 Wh
2026-02-20 19:30:00,0 Wh
2026-02-20 19:40:00,0 Wh
2026-02-20 19:50:00,0 Wh
2026-02-20 20:00:00,0 Wh
2026-02-20 20:10:00,0 Wh
2026-02-20 20:20:00,0 Wh
2026-02-20 20:30:00,0 Wh
2026-02-20 20:40:00,0 Wh
2026-02-20 20:50:00,0 Wh
2026-02-20 21:00:00,0 Wh
2026-02-20 21:10:00,6.70 Wh
2026-02-20 21:20:00,20.4 Wh
2026-02-20 21:30:00,20.4 Wh
2026-02-20 21:40:00,20.6 Wh
2026-02-20 21:50:00,20.3 Wh
2026-02-20 22:00:00,20.5 Wh
2026-02-20 22:10:00,3.63 Wh
2026-02-20 22:20:00,0 Wh
2026-02-20 22:30:00,0 Wh
2026-02-20 22:40:00,0 Wh
2026-02-20 22:50:00,0 Wh
2026-02-20 23:00:00,0 Wh
2026-02-20 23:10:00,0 Wh
2026-02-20 23:20:00,0 Wh
2026-02-20 23:30:00,0 Wh
2026-02-20 23:40:00,0 Wh
2026-02-20 23:50:00,0 Wh
2026-02-21 00:00:00,0 Wh
2026-02-21 00:10:00,0 Wh
2026-02-21 00:20:00,0 Wh
2026-02-21 00:30:00,0 Wh
2026-02-21 00:40:00,0 Wh
2026-02-21 00:50:00,0 Wh
2026-02-21 01:00:00,0 Wh
2026-02-21 01:10:00,0 Wh
2026-02-21 01:20:00,0 Wh
2026-02-21 01:30:00,0 Wh
2026-02-21 01:40:00,0 Wh
2026-02-21 01:50:00,0 Wh
2026-02-21 02:00:00,0 Wh
2026-02-21 02:10:00,0 Wh
2026-02-21 02:20:00,0 Wh
2026-02-21 02:30:00,0 Wh
2026-02-21 02:40:00,0 Wh
2026-02-21 02:50:00,110 mWh
2026-02-21 03:00:00,97.9 mWh
2026-02-21 03:10:00,0 Wh
2026-02-21 03:20:00,0 Wh
2026-02-21 03:30:00,0 Wh
2026-02-21 03:40:00,0 Wh
2026-02-21 03:50:00,0 Wh
2026-02-21 04:00:00,0 Wh
2026-02-21 04:10:00,0 Wh
2026-02-21 04:20:00,0 Wh
2026-02-21 04:30:00,0 Wh
2026-02-21 04:40:00,0 Wh
2026-02-21 04:50:00,0 Wh
2026-02-21 05:00:00,0 Wh
2026-02-21 05:10:00,0 Wh
2026-02-21 05:20:00,0 Wh
2026-02-21 05:30:00,0 Wh
2026-02-21 05:40:00,0 Wh
2026-02-21 05:50:00,0 Wh
2026-02-21 06:00:00,0 Wh
2026-02-21 06:10:00,0 Wh
2026-02-21 06:20:00,0 Wh
2026-02-21 06:30:00,0 Wh
2026-02-21 06:40:00,0 Wh
2026-02-21 06:50:00,0 Wh
2026-02-21 07:00:00,0 Wh
2026-02-21 07:10:00,0 Wh
2026-02-21 07:20:00,0 Wh
2026-02-21 07:30:00,0 Wh
2026-02-21 07:40:00,0 Wh
2026-02-21 07:50:00,0 Wh
2026-02-21 08:00:00,0 Wh
2026-02-21 08:10:00,0 Wh
2026-02-21 08:20:00,0 Wh
2026-02-21 08:30:00,0 Wh
2026-02-21 08:40:00,0 Wh
2026-02-21 08:50:00,0 Wh
2026-02-21 09:00:00,0 Wh
2026-02-21 09:10:00,0 Wh
2026-02-21 09:20:00,0 Wh
2026-02-21 09:30:00,11.1 Wh
2026-02-21 09:40:00,31.6 Wh
2026-02-21 09:50:00,38.0 Wh
2026-02-21 10:00:00,38.3 Wh
2026-02-21 10:10:00,37.7 Wh
2026-02-21 10:20:00,37.5 Wh
2026-02-21 10:30:00,37.5 Wh
2026-02-21 10:40:00,37.5 Wh
2026-02-21 10:50:00,37.9 Wh
2026-02-21 11:00:00,38.4 Wh
2026-02-21 11:10:00,37.6 Wh
2026-02-21 11:20:00,37.8 Wh
2026-02-21 11:30:00,37.2 Wh
2026-02-21 11:40:00,39.8 Wh
2026-02-21 11:50:00,41.8 Wh
2026-02-21 12:00:00,41.8 Wh
2026-02-21 12:10:00,41.8 Wh
2026-02-21 12:20:00,41.8 Wh
2026-02-21 12:30:00,42.0 Wh
2026-02-21 12:40:00,41.9 Wh
2026-02-21 12:50:00,41.4 Wh
2026-02-21 13:00:00,41.3 Wh
2026-02-21 13:10:00,41.2 Wh
2026-02-21 13:20:00,41.3 Wh
2026-02-21 13:30:00,41.5 Wh
2026-02-21 13:40:00,41.2 Wh
2026-02-21 13:50:00,41.7 Wh
2026-02-21 14:00:00,41.8 Wh
2026-02-21 14:10:00,41.8 Wh
2026-02-21 14:20:00,41.6 Wh
2026-02-21 14:30:00,41.4 Wh
2026-02-21 14:40:00,41.8 Wh
2026-02-21 14:50:00,41.5 Wh
2026-02-21 15:00:00,41.2 Wh
2026-02-21 15:10:00,58.5 Wh
2026-02-21 15:20:00,67.9 Wh
2026-02-21 15:30:00,82.9 Wh
2026-02-21 15:40:00,87.5 Wh
2026-02-21 15:50:00,86.7 Wh
2026-02-21 16:00:00,86.7 Wh
2026-02-21 16:10:00,73.1 Wh
2026-02-21 16:20:00,73.3 Wh
2026-02-21 16:30:00,74.1 Wh
2026-02-21 16:40:00,73.5 Wh
2026-02-21 16:50:00,73.7 Wh
2026-02-21 17:00:00,74.0 Wh
2026-02-21 17:10:00,78.4 Wh
2026-02-21 17:20:00,61.6 Wh
2026-02-21 17:30:00,45.0 Wh
2026-02-21 17:40:00,39.5 Wh
2026-02-21 17:50:00,40.6 Wh
2026-02-21 18:00:00,42.2 Wh
2026-02-21 18:10:00,42.0 Wh
2026-02-21 18:20:00,41.5 Wh
2026-02-21 18:30:00,41.1 Wh
2026-02-21 18:40:00,41.6 Wh
2026-02-21 18:50:00,40.1 Wh
2026-02-21 19:00:00,37.3 Wh
2026-02-21 19:10:00,37.6 Wh
2026-02-21 19:20:00,37.9 Wh
2026-02-21 19:30:00,37.9 Wh
2026-02-21 19:40:00,33.9 Wh
2026-02-21 19:50:00,29.6 Wh
2026-02-21 20:00:00,29.7 Wh
2026-02-21 20:10:00,29.5 Wh
2026-02-21 20:20:00,29.2 Wh
2026-02-21 20:30:00,29.2 Wh
2026-02-21 20:40:00,29.9 Wh
2026-02-21 20:50:00,29.5 Wh
2026-02-21 21:00:00,29.1 Wh
2026-02-21 21:10:00,15.4 Wh
2026-02-21 21:20:00,0 Wh
2026-02-21 21:30:00,25.7 Wh
2026-02-21 21:40:00,25.9 Wh
2026-02-21 21:50:00,26.2 Wh
2026-02-21 22:00:00,26.0 Wh
2026-02-21 22:10:00,25.9 Wh
2026-02-21 22:20:00,26.4 Wh
2026-02-21 22:30:00,26.4 Wh
2026-02-21 22:40:00,26.6 Wh
2026-02-21 22:50:00,26.5 Wh
2026-02-21 23:00:00,26.7 Wh
2026-02-21 23:10:00,27.3 Wh
2026-02-21 23:20:00,27.4 Wh
2026-02-21 23:30:00,27.9 Wh
2026-02-21 23:40:00,27.9 Wh
2026-02-21 23:50:00,17.0 Wh
2026-02-22 00:00:00,19.3 Wh
2026-02-22 00:10:00,19.4 Wh
2026-02-22 00:20:00,19.3 Wh
2026-02-22 00:30:00,19.3 Wh
2026-02-22 00:40:00,19.5 Wh
2026-02-22 00:50:00,13.5 Wh
2026-02-22 01:00:00,25.4 Wh
2026-02-22 01:10:00,159 mWh
2026-02-22 01:20:00,0 Wh
2026-02-22 01:30:00,12.8 Wh
2026-02-22 01:40:00,0 Wh
2026-02-22 01:50:00,0 Wh
2026-02-22 02:00:00,0 Wh
2026-02-22 02:10:00,9.44 Wh
2026-02-22 02:20:00,24.4 Wh
2026-02-22 02:30:00,0 Wh
2026-02-22 02:40:00,0 Wh
2026-02-22 02:50:00,37.2 Wh
2026-02-22 03:00:00,59.1 Wh
2026-02-22 03:10:00,59.6 Wh
2026-02-22 03:20:00,61.3 Wh
2026-02-22 03:30:00,61.2 Wh
2026-02-22 03:40:00,59.0 Wh
2026-02-22 03:50:00,38.3 Wh
2026-02-22 04:00:00,27.3 Wh
2026-02-22 04:10:00,51.9 Wh
2026-02-22 04:20:00,56.8 Wh
2026-02-22 04:30:00,56.2 Wh
2026-02-22 04:40:00,54.6 Wh
2026-02-22 04:50:00,57.8 Wh
2026-02-22 05:00:00,54.0 Wh
2026-02-22 05:10:00,47.5 Wh
2026-02-22 05:20:00,47.5 Wh
2026-02-22 05:30:00,46.9 Wh
2026-02-22 05:40:00,46.9 Wh
2026-02-22 05:50:00,38.2 Wh
2026-02-22 06:00:00,37.6 Wh
2026-02-22 06:10:00,38.2 Wh
2026-02-22 06:20:00,52.8 Wh
2026-02-22 06:30:00,58.3 Wh
2026-02-22 06:40:00,58.8 Wh
2026-02-22 06:50:00,60.4 Wh
2026-02-22 07:00:00,51.2 Wh
2026-02-22 07:10:00,45.2 Wh
2026-02-22 07:20:00,45.2 Wh
2026-02-22 07:30:00,47.3 Wh
2026-02-22 07:40:00,46.8 Wh
2026-02-22 07:50:00,46.3 Wh
2026-02-22 08:00:00,48.4 Wh
2026-02-22 08:10:00,47.9 Wh
2026-02-22 08:20:00,48.4 Wh
2026-02-22 08:30:00,57.1 Wh
2026-02-22 08:40:00,55.5 Wh
2026-02-22 08:50:00,56.1 Wh
2026-02-22 09:00:00,56.6 Wh
2026-02-22 09:10:00,55.5 Wh
2026-02-22 09:20:00,58.8 Wh
2026-02-22 09:30:00,57.2 Wh
2026-02-22 09:40:00,56.1 Wh
2026-02-22 09:50:00,58.3 Wh
2026-02-22 10:00:00,55.0 Wh
2026-02-22 10:10:00,56.1 Wh
2026-02-22 10:20:00,55.0 Wh
2026-02-22 10:30:00,59.4 Wh
2026-02-22 10:40:00,57.2 Wh
2026-02-22 10:50:00,58.9 Wh
2026-02-22 11:00:00,61.6 Wh
2026-02-22 11:10:00,59.4 Wh
2026-02-22 11:20:00,56.2 Wh
2026-02-22 11:30:00,58.4 Wh
2026-02-22 11:40:00,57.8 Wh
2026-02-22 11:50:00,60.0 Wh
2026-02-22 12:00:00,58.4 Wh
2026-02-22 12:10:00,55.7 Wh
2026-02-22 12:20:00,56.2 Wh
2026-02-22 12:30:00,57.9 Wh
2026-02-22 12:40:00,55.7 Wh
2026-02-22 12:50:00,58.5 Wh
2026-02-22 13:00:00,56.8 Wh
2026-02-22 13:10:00,57.3 Wh
2026-02-22 13:20:00,55.7 Wh
2026-02-22 13:30:00,56.3 Wh
2026-02-22 13:40:00,59.6 Wh
2026-02-22 13:50:00,59.0 Wh
2026-02-22 14:00:00,56.3 Wh
2026-02-22 14:10:00,56.9 Wh
2026-02-22 14:20:00,56.3 Wh
2026-02-22 14:30:00,54.1 Wh
2026-02-22 14:40:00,55.2 Wh
2026-02-22 14:50:00,54.7 Wh
2026-02-22 15:00:00,54.6 Wh
2026-02-22 15:10:00,54.6 Wh
2026-02-22 15:20:00,54.2 Wh
2026-02-22 15:30:00,54.6 Wh
2026-02-22 15:40:00,54.9 Wh
2026-02-22 15:50:00,51.6 Wh
2026-02-22 16:00:00,29.0 Wh
2026-02-22 16:10:00,31.8 Wh
2026-02-22 16:20:00,31.6 Wh
2026-02-22 16:30:00,31.6 Wh
2026-02-22 16:40:00,31.2 Wh
2026-02-22 16:50:00,31.4 Wh
2026-02-22 17:00:00,31.4 Wh
2026-02-22 17:10:00,31.2 Wh
2026-02-22 17:20:00,31.4 Wh
2026-02-22 17:30:00,31.4 Wh
2026-02-22 17:40:00,31.5 Wh
2026-02-22 17:50:00,31.3 Wh
2026-02-22 18:00:00,31.6 Wh
2026-02-22 18:10:00,31.5 Wh
2026-02-22 18:20:00,31.6 Wh
2026-02-22 18:30:00,31.5 Wh
2026-02-22 18:40:00,31.3 Wh
2026-02-22 18:50:00,24.1 Wh
2026-02-22 19:00:00,21.9 Wh
2026-02-22 19:10:00,21.5 Wh
2026-02-22 19:20:00,21.5 Wh
2026-02-22 19:30:00,21.7 Wh
2026-02-22 19:40:00,21.4 Wh
2026-02-22 19:50:00,21.3 Wh
2026-02-22 20:00:00,21.4 Wh
2026-02-22 20:10:00,21.2 Wh
2026-02-22 20:20:00,21.1 Wh
2026-02-22 20:30:00,3.27 Wh
2026-02-22 20:40:00,0 Wh
2026-02-22 20:50:00,0 Wh
2026-02-22 21:00:00,0 Wh
2026-02-22 21:10:00,0 Wh
2026-02-22 21:20:00,0 Wh
2026-02-22 21:30:00,0 Wh
2026-02-22 21:40:00,0 Wh
2026-02-22 21:50:00,0 Wh
2026-02-22 22:00:00,0 Wh
2026-02-22 22:10:00,0 Wh
2026-02-22 22:20:00,0 Wh
2026-02-22 22:30:00,0 Wh
2026-02-22 22:40:00,0 Wh
2026-02-22 22:50:00,0 Wh
2026-02-22 23:00:00,0 Wh
2026-02-22 23:10:00,0 Wh
2026-02-22 23:20:00,0 Wh
2026-02-22 23:30:00,0 Wh
2026-02-22 23:40:00,0 Wh
2026-02-22 23:50:00,0 Wh
2026-02-23 00:00:00,0 Wh
2026-02-23 00:10:00,0 Wh
2026-02-23 00:20:00,8.08 Wh
2026-02-23 00:30:00,16.4 Wh
2026-02-23 00:40:00,21.1 Wh
2026-02-23 00:50:00,20.9 Wh
2026-02-23 01:00:00,21.3 Wh
2026-02-23 01:10:00,21.0 Wh
2026-02-23 01:20:00,19.1 Wh
2026-02-23 01:30:00,20.9 Wh
2026-02-23 01:40:00,23.7 Wh
2026-02-23 01:50:00,23.9 Wh
2026-02-23 02:00:00,24.0 Wh
2026-02-23 02:10:00,23.9 Wh
2026-02-23 02:20:00,23.9 Wh
2026-02-23 02:30:00,21.8 Wh
2026-02-23 02:40:00,15.9 Wh
2026-02-23 02:50:00,23.0 Wh
2026-02-23 03:00:00,23.3 Wh
2026-02-23 03:10:00,23.6 Wh
2026-02-23 03:20:00,23.5 Wh
2026-02-23 03:30:00,23.3 Wh
2026-02-23 03:40:00,23.4 Wh
2026-02-23 03:50:00,23.4 Wh
2026-02-23 04:00:00,23.6 Wh
2026-02-23 04:10:00,23.1 Wh
