"Time","POB","VPB 1","Core Load Switches","Payload Load Switches","Motor"
2026-02-14 22:00:00,-2.34 Wh,-5.57 Wh,-28.5 Wh,-4.09 Wh,-17.5 Wh
2026-02-14 23:00:00,-4.59 Wh,-5.49 Wh,-28.5 Wh,-4.11 Wh,-58.0 Wh
2026-02-15 00:00:00,-4.45 Wh,-5.66 Wh,-29.2 Wh,-4.14 Wh,-35.7 Wh
2026-02-15 01:00:00,-4.00 Wh,-5.61 Wh,-29.0 Wh,-4.13 Wh,-28.9 Wh
2026-02-15 02:00:00,-1.74 Wh,-5.78 Wh,-28.7 Wh,-4.11 Wh,0 Wh
2026-02-15 03:00:00,-2.96 Wh,-5.68 Wh,-29.1 Wh,-4.12 Wh,-42.8 Wh
2026-02-15 04:00:00,-4.74 Wh,-5.68 Wh,-29.0 Wh,-4.12 Wh,-115 Wh
2026-02-15 05:00:00,-4.65 Wh,-5.61 Wh,-28.8 Wh,-4.13 Wh,-49.9 Wh
2026-02-15 06:00:00,-4.70 Wh,-5.63 Wh,-27.6 Wh,-4.14 Wh,-49.9 Wh
2026-02-15 07:00:00,-4.62 Wh,-5.60 Wh,-27.8 Wh,-4.12 Wh,-46.7 Wh
2026-02-15 08:00:00,-4.74 Wh,-5.75 Wh,-27.4 Wh,-4.14 Wh,-52.1 Wh
2026-02-15 09:00:00,-4.58 Wh,-5.73 Wh,-27.3 Wh,-4.16 Wh,-76.0 Wh
2026-02-15 10:00:00,-4.71 Wh,-5.68 Wh,-28.1 Wh,-4.13 Wh,-99.0 Wh
2026-02-15 11:00:00,-4.78 Wh,-5.55 Wh,-27.8 Wh,-4.14 Wh,-107 Wh
2026-02-15 12:00:00,-4.71 Wh,-5.54 Wh,-27.2 Wh,-4.16 Wh,-108 Wh
2026-02-15 13:00:00,-4.71 Wh,-5.48 Wh,-27.7 Wh,-4.14 Wh,-127 Wh
2026-02-15 14:00:00,-4.83 Wh,-5.50 Wh,-27.5 Wh,-4.15 Wh,-88.5 Wh
2026-02-15 15:00:00,-2.35 Wh,-5.36 Wh,-26.8 Wh,-4.17 Wh,-16.4 Wh
2026-02-15 16:00:00,-1.78 Wh,-5.42 Wh,-26.4 Wh,-4.14 Wh,0 Wh
2026-02-15 17:00:00,-2.80 Wh,-5.43 Wh,-27.4 Wh,-4.13 Wh,-41.8 Wh
2026-02-15 18:00:00,-5.11 Wh,-5.47 Wh,-28.0 Wh,-4.16 Wh,-174 Wh
2026-02-15 19:00:00,-4.84 Wh,-5.42 Wh,-28.2 Wh,-4.14 Wh,-175 Wh
2026-02-15 20:00:00,-4.86 Wh,-5.47 Wh,-28.0 Wh,-4.14 Wh,-175 Wh
2026-02-15 21:00:00,-4.64 Wh,-5.40 Wh,-27.9 Wh,-4.16 Wh,-176 Wh
2026-02-15 22:00:00,-3.44 Wh,-5.48 Wh,-28.9 Wh,-4.15 Wh,-70.4 Wh
2026-02-15 23:00:00,-2.83 Wh,-5.44 Wh,-27.9 Wh,-4.14 Wh,-52.6 Wh
2026-02-16 00:00:00,-2.37 Wh,-5.76 Wh,-27.7 Wh,-4.14 Wh,-16.8 Wh
2026-02-16 01:00:00,-4.58 Wh,-5.50 Wh,-27.9 Wh,-4.15 Wh,-81.0 Wh
2026-02-16 02:00:00,-4.27 Wh,-5.54 Wh,-27.7 Wh,-4.14 Wh,-43.3 Wh
2026-02-16 03:00:00,-4.11 Wh,-5.47 Wh,-27.3 Wh,-4.14 Wh,-36.0 Wh
2026-02-16 04:00:00,-2.81 Wh,-5.52 Wh,-28.1 Wh,-4.14 Wh,-14.1 Wh
2026-02-16 05:00:00,-1.88 Wh,-5.44 Wh,-27.8 Wh,-4.11 Wh,0 Wh
2026-02-16 06:00:00,-1.89 Wh,-5.36 Wh,-27.7 Wh,-4.11 Wh,0 Wh
2026-02-16 07:00:00,-1.91 Wh,-5.37 Wh,-27.3 Wh,-4.13 Wh,0 Wh
2026-02-16 08:00:00,-1.89 Wh,-5.27 Wh,-26.1 Wh,-4.13 Wh,0 Wh
2026-02-16 09:00:00,-2.07 Wh,-5.32 Wh,-26.0 Wh,-4.11 Wh,-2.74 Wh
2026-02-16 10:00:00,-4.21 Wh,-5.28 Wh,-26.4 Wh,-4.13 Wh,-43.7 Wh
2026-02-16 11:00:00,-4.34 Wh,-5.28 Wh,-26.9 Wh,-4.16 Wh,-41.6 Wh
2026-02-16 12:00:00,-4.06 Wh,-5.17 Wh,-27.0 Wh,-4.12 Wh,-55.8 Wh
2026-02-16 13:00:00,-1.89 Wh,-5.25 Wh,-26.6 Wh,-4.12 Wh,0 Wh
2026-02-16 14:00:00,-1.87 Wh,-5.23 Wh,-27.0 Wh,-4.13 Wh,0 Wh
2026-02-16 15:00:00,-1.88 Wh,-5.22 Wh,-27.9 Wh,-4.13 Wh,0 Wh
2026-02-16 16:00:00,-1.90 Wh,-5.26 Wh,-27.1 Wh,-4.13 Wh,0 Wh
2026-02-16 17:00:00,-1.88 Wh,-5.30 Wh,-26.6 Wh,-4.12 Wh,0 Wh
2026-02-16 18:00:00,-4.21 Wh,-5.26 Wh,-27.4 Wh,-4.14 Wh,-83.7 Wh
2026-02-16 19:00:00,-3.83 Wh,-5.17 Wh,-28.0 Wh,-4.13 Wh,-80.3 Wh
2026-02-16 20:00:00,-1.89 Wh,-5.29 Wh,-28.1 Wh,-4.11 Wh,0 Wh
2026-02-16 21:00:00,-2.93 Wh,-5.17 Wh,-28.2 Wh,-4.12 Wh,-36.7 Wh
2026-02-16 22:00:00,-3.68 Wh,-5.18 Wh,-28.4 Wh,-4.11 Wh,-81.4 Wh
2026-02-16 23:00:00,-2.09 Wh,-5.16 Wh,-28.0 Wh,-4.10 Wh,-7.36 Wh
2026-02-17 00:00:00,-4.84 Wh,-5.16 Wh,-28.4 Wh,-4.13 Wh,-113 Wh
2026-02-17 01:00:00,-4.84 Wh,-5.16 Wh,-28.1 Wh,-4.12 Wh,-113 Wh
2026-02-17 02:00:00,-3.24 Wh,-5.19 Wh,-27.7 Wh,-4.14 Wh,-53.3 Wh
2026-02-17 03:00:00,-1.95 Wh,-5.14 Wh,-28.0 Wh,-4.13 Wh,0 Wh
2026-02-17 04:00:00,-1.94 Wh,-5.16 Wh,-27.8 Wh,-4.10 Wh,0 Wh
2026-02-17 05:00:00,-1.93 Wh,-5.13 Wh,-27.6 Wh,-4.10 Wh,0 Wh
2026-02-17 06:00:00,-1.89 Wh,-5.21 Wh,-28.1 Wh,-4.12 Wh,0 Wh
2026-02-17 07:00:00,-1.91 Wh,-5.16 Wh,-27.4 Wh,-4.09 Wh,0 Wh
2026-02-17 08:00:00,-4.30 Wh,-5.19 Wh,-25.5 Wh,-4.12 Wh,-97.6 Wh
2026-02-17 09:00:00,-4.30 Wh,-5.20 Wh,-26.4 Wh,-4.13 Wh,-105 Wh
2026-02-17 10:00:00,-4.37 Wh,-5.32 Wh,-26.5 Wh,-4.13 Wh,-80.9 Wh
2026-02-17 11:00:00,-3.91 Wh,-5.28 Wh,-26.2 Wh,-4.15 Wh,-61.0 Wh
2026-02-17 12:00:00,-2.68 Wh,-5.44 Wh,-26.1 Wh,-4.13 Wh,-16.8 Wh
2026-02-17 13:00:00,-4.69 Wh,-5.22 Wh,-25.6 Wh,-4.13 Wh,-60.6 Wh
2026-02-17 14:00:00,-4.40 Wh,-5.36 Wh,-25.9 Wh,-4.15 Wh,-54.6 Wh
2026-02-17 15:00:00,-4.21 Wh,-5.31 Wh,-26.8 Wh,-4.13 Wh,-50.2 Wh
2026-02-17 16:00:00,-1.95 Wh,-5.57 Wh,-27.0 Wh,-4.10 Wh,0 Wh
2026-02-17 17:00:00,-4.65 Wh,-5.26 Wh,-27.2 Wh,-4.13 Wh,-110 Wh
2026-02-17 18:00:00,-4.54 Wh,-5.19 Wh,-28.0 Wh,-4.12 Wh,-117 Wh
2026-02-17 19:00:00,-3.99 Wh,-5.12 Wh,-27.2 Wh,-4.12 Wh,-91.9 Wh
2026-02-17 20:00:00,-1.96 Wh,-5.13 Wh,-27.4 Wh,-4.12 Wh,0 Wh
2026-02-17 21:00:00,-1.97 Wh,-5.16 Wh,-27.4 Wh,-4.09 Wh,0 Wh
2026-02-17 22:00:00,-1.99 Wh,-5.11 Wh,-26.1 Wh,-4.09 Wh,0 Wh
2026-02-17 23:00:00,-1.98 Wh,-5.13 Wh,-26.4 Wh,-4.08 Wh,0 Wh
2026-02-18 00:00:00,-4.35 Wh,-5.10 Wh,-26.1 Wh,-4.08 Wh,-71.5 Wh
2026-02-18 01:00:00,-4.19 Wh,-5.11 Wh,-26.5 Wh,-4.13 Wh,-82.1 Wh
2026-02-18 02:00:00,-3.12 Wh,-5.05 Wh,-28.0 Wh,-4.10 Wh,-46.9 Wh
2026-02-18 03:00:00,-1.99 Wh,-5.14 Wh,-27.5 Wh,-4.08 Wh,0 Wh
2026-02-18 04:00:00,-2.00 Wh,-5.09 Wh,-27.5 Wh,-4.10 Wh,0 Wh
2026-02-18 05:00:00,-4.07 Wh,-5.15 Wh,-27.9 Wh,-4.08 Wh,-63.4 Wh
2026-02-18 06:00:00,-4.12 Wh,-5.05 Wh,-27.5 Wh,-4.10 Wh,-67.7 Wh
2026-02-18 07:00:00,-2.05 Wh,-5.08 Wh,-28.4 Wh,-4.11 Wh,0 Wh
2026-02-18 08:00:00,-2.43 Wh,-5.00 Wh,-28.3 Wh,-4.08 Wh,-12.1 Wh
2026-02-18 09:00:00,-2.48 Wh,-5.02 Wh,-27.7 Wh,-4.08 Wh,-14.4 Wh
2026-02-18 10:00:00,-3.50 Wh,-5.00 Wh,-28.1 Wh,-4.12 Wh,-44.9 Wh
2026-02-18 11:00:00,-3.56 Wh,-5.06 Wh,-28.2 Wh,-4.12 Wh,-55.6 Wh
2026-02-18 12:00:00,-4.62 Wh,-5.01 Wh,-27.6 Wh,-4.14 Wh,-38.4 Wh
2026-02-18 13:00:00,-4.55 Wh,-5.01 Wh,-30.0 Wh,-4.15 Wh,-28.9 Wh
2026-02-18 14:00:00,-4.59 Wh,-5.04 Wh,-30.1 Wh,-4.15 Wh,-34.0 Wh
2026-02-18 15:00:00,-2.86 Wh,-4.93 Wh,-30.0 Wh,-4.13 Wh,-12.3 Wh
2026-02-18 16:00:00,-2.06 Wh,-4.99 Wh,-29.1 Wh,-4.13 Wh,-586 mWh
2026-02-18 17:00:00,-4.62 Wh,-5.08 Wh,-28.8 Wh,-4.14 Wh,-51.3 Wh
2026-02-18 18:00:00,-2.69 Wh,-5.00 Wh,-30.1 Wh,-4.11 Wh,-37.2 Wh
2026-02-18 19:00:00,-2.03 Wh,-5.14 Wh,-29.9 Wh,-4.09 Wh,0 Wh
2026-02-18 20:00:00,-4.13 Wh,-5.03 Wh,-29.5 Wh,-4.11 Wh,-70.6 Wh
2026-02-18 21:00:00,-3.28 Wh,-5.15 Wh,-30.0 Wh,-4.08 Wh,-13.4 Wh
2026-02-18 22:00:00,-3.31 Wh,-5.12 Wh,-29.4 Wh,-4.09 Wh,-23.1 Wh
2026-02-18 23:00:00,-4.81 Wh,-5.20 Wh,-29.3 Wh,-4.11 Wh,-132 Wh
2026-02-19 00:00:00,-4.65 Wh,-5.13 Wh,-29.9 Wh,-4.11 Wh,-189 Wh
2026-02-19 01:00:00,-5.00 Wh,-5.28 Wh,-29.3 Wh,-4.10 Wh,-138 Wh
2026-02-19 02:00:00,-5.02 Wh,-5.14 Wh,-29.2 Wh,-4.13 Wh,-186 Wh
2026-02-19 03:00:00,-4.56 Wh,-5.12 Wh,-30.0 Wh,-4.11 Wh,-81.3 Wh
2026-02-19 04:00:00,-4.32 Wh,-5.05 Wh,-29.3 Wh,-4.10 Wh,-99.3 Wh
2026-02-19 05:00:00,-4.83 Wh,-4.93 Wh,-29.3 Wh,-4.11 Wh,-156 Wh
2026-02-19 06:00:00,-4.71 Wh,-4.97 Wh,-33.5 Wh,-4.41 Wh,-62.9 Wh
2026-02-19 07:00:00,-4.46 Wh,-4.87 Wh,-38.0 Wh,-4.96 Wh,-47.0 Wh
2026-02-19 08:00:00,-4.69 Wh,-4.96 Wh,-37.7 Wh,-4.97 Wh,-128 Wh
2026-02-19 09:00:00,-4.87 Wh,-4.85 Wh,-35.3 Wh,-4.89 Wh,-137 Wh
2026-02-19 10:00:00,-4.92 Wh,-4.88 Wh,-35.5 Wh,-4.89 Wh,-174 Wh
2026-02-19 11:00:00,-2.12 Wh,-4.89 Wh,-35.2 Wh,-4.83 Wh,-26.8 Wh
2026-02-19 12:00:00,-1.93 Wh,-4.81 Wh,-35.5 Wh,-4.82 Wh,0 Wh
