"Time","Motor"
2026-01-23 08:30:00,141 mWh
2026-01-23 08:40:00,11.0 Wh
2026-01-23 08:50:00,16.0 Wh
2026-01-23 09:00:00,0 Wh
2026-01-23 09:10:00,0 Wh
2026-01-23 09:20:00,0 Wh
2026-01-23 09:30:00,0 Wh
2026-01-23 09:40:00,0 Wh
2026-01-23 09:50:00,0 Wh
2026-01-23 10:00:00,11.1 Wh
2026-01-23 10:10:00,18.7 Wh
2026-01-23 10:20:00,0 Wh
2026-01-23 10:30:00,0 Wh
2026-01-23 10:40:00,0 Wh
2026-01-23 10:50:00,0 Wh
2026-01-23 11:00:00,0 Wh
2026-01-23 11:10:00,0 Wh
2026-01-23 11:20:00,0 Wh
2026-01-23 11:30:00,0 Wh
2026-01-23 11:40:00,0 Wh
2026-01-23 11:50:00,0 Wh
2026-01-23 12:00:00,0 Wh
2026-01-23 12:10:00,0 Wh
2026-01-23 12:20:00,0 Wh
2026-01-23 12:30:00,0 Wh
2026-01-23 12:40:00,0 Wh
2026-01-23 12:50:00,0 Wh
2026-01-23 13:00:00,0 Wh
2026-01-23 13:10:00,0 Wh
2026-01-23 13:20:00,0 Wh
2026-01-23 13:30:00,0 Wh
2026-01-23 13:40:00,0 Wh
2026-01-23 13:50:00,0 Wh
2026-01-23 14:00:00,0 Wh
2026-01-23 14:10:00,0 Wh
2026-01-23 14:20:00,0 Wh
2026-01-23 14:30:00,0 Wh
2026-01-23 14:40:00,0 Wh
2026-01-23 14:50:00,0 Wh
2026-01-23 15:00:00,0 Wh
2026-01-23 15:10:00,0 Wh
2026-01-23 15:20:00,0 Wh
2026-01-23 15:30:00,0 Wh
2026-01-23 15:40:00,0 Wh
2026-01-23 15:50:00,0 Wh
2026-01-23 16:00:00,0 Wh
2026-01-23 16:10:00,0 Wh
2026-01-23 16:20:00,0 Wh
2026-01-23 16:30:00,0 Wh
2026-01-23 16:40:00,24.5 Wh
2026-01-23 16:50:00,67.9 Wh
2026-01-23 17:00:00,69.4 Wh
2026-01-23 17:10:00,69.5 Wh
2026-01-23 17:20:00,68.4 Wh
2026-01-23 17:30:00,64.4 Wh
2026-01-23 17:40:00,14.9 Wh
2026-01-23 17:50:00,0 Wh
2026-01-23 18:00:00,0 Wh
2026-01-23 18:10:00,0 Wh
2026-01-23 18:20:00,0 Wh
2026-01-23 18:30:00,0 Wh
2026-01-23 18:40:00,0 Wh
